quarter,year,quarter_num,lon,lat,spatial_block_id,ndvi,ndbi,albedo,mndwi,dem,slope,sky_view_factor,building_height,building_fraction,roughness_length,temp_2m,dewpoint_2m,wind_speed_10m,solar_radiation,vapor_pressure_deficit,dist_to_coast,dist_to_water,dist_to_greenspace,lst_celsius
2025_Q3,2025,3,73.04542,19.1773,block_3_2,0.3231,-0.1447,0.218,-0.4822,13.3,2.66,0.897,7.62,12.86,0.059,32.19,26.94,1.35,637.5,1.674,27.377,12.49,14.99,38.68
2025_Q3,2025,3,73.12472,18.93376,block_4_0,0.3602,-0.1514,0.176,-0.4885,9.0,1.95,0.94,3.0,8.15,0.05,29.43,24.72,1.87,587.1,1.166,34.937,15.53,18.79,34.49
2025_Q3,2025,3,72.849,19.25621,block_2_2,0.3362,-0.162,0.1859,-0.4056,105.6,9.57,0.956,3.0,5.68,0.05,31.28,27.53,1.66,622.1,1.376,7.003,6.16,7.08,34.99
2025_Q3,2025,3,73.00113,19.14465,block_3_2,0.4253,-0.2067,0.1751,-0.4757,40.0,5.94,0.945,4.31,6.78,0.05,29.68,26.31,1.88,650.2,1.407,22.624,10.67,12.71,35.28
2025_Q3,2025,3,73.05507,19.36158,block_3_3,0.4632,-0.1988,0.1872,-0.4224,16.6,3.55,0.978,3.6,2.0,0.05,31.47,26.98,1.43,630.1,1.273,28.972,18.01,21.89,35.95
2025_Q3,2025,3,72.88692,19.1208,block_2_2,0.2883,-0.0556,0.153,-0.4553,71.1,5.89,0.906,7.35,11.66,0.08,31.91,26.89,1.52,658.9,1.481,10.557,3.16,3.32,38.21
2025_Q3,2025,3,72.77572,18.88914,block_1_0,0.3276,-0.1108,0.1763,0.5211,14.7,5.08,0.885,4.18,16.12,0.05,31.9,28.16,2.31,640.6,1.568,0.0,0.0,22.93,36.7
2025_Q3,2025,3,72.67792,19.23611,block_0_2,0.4165,-0.1787,0.1518,0.4199,14.1,10.85,0.9,3.37,14.07,0.05,31.61,27.35,1.91,654.2,1.304,0.0,0.0,14.65,34.88
2025_Q3,2025,3,73.08109,18.92444,block_4_0,0.3856,-0.1541,0.1715,-0.4262,12.8,1.82,0.907,3.67,12.94,0.05,31.27,27.56,0.5,664.1,1.589,30.327,12.68,15.23,37.98
2025_Q3,2025,3,73.07479,19.49786,block_3_4,0.3534,-0.1611,0.1989,-0.4593,6.5,2.09,0.89,8.73,13.55,0.077,32.33,28.03,1.79,702.1,1.401,31.471,28.79,35.36,39.36
2025_Q3,2025,3,72.83954,19.54395,block_2_4,0.347,-0.307,0.214,-0.3677,13.1,1.24,0.976,3.0,2.56,0.05,30.69,26.7,2.41,654.1,1.249,6.915,6.92,27.39,34.59
2025_Q3,2025,3,72.9093,19.54175,block_2_4,0.3383,-0.0705,0.1793,-0.424,12.6,2.42,0.904,3.0,13.63,0.05,29.5,25.49,1.66,598.2,1.448,14.233,14.23,29.19,35.47
2025_Q3,2025,3,73.06552,19.19746,block_3_2,0.3213,-0.1505,0.1491,-0.3714,11.0,6.21,0.953,3.0,6.02,0.05,32.83,29.61,0.56,592.4,1.644,29.552,13.72,16.52,39.2
2025_Q3,2025,3,72.85524,18.9107,block_2_0,0.2876,-0.0167,0.1704,-0.5283,10.1,2.21,0.826,7.38,23.91,0.086,32.06,28.08,2.34,633.9,1.438,6.569,6.57,14.81,38.05
2025_Q3,2025,3,73.10265,19.42737,block_4_3,0.3586,-0.216,0.1565,-0.354,14.4,4.4,0.937,3.0,8.47,0.053,30.71,26.33,1.29,628.0,1.456,34.174,25.01,30.64,36.83
2025_Q3,2025,3,72.84951,19.30887,block_2_3,0.4373,-0.1672,0.1812,-0.4672,58.3,5.44,0.856,5.14,20.17,0.05,31.93,27.6,2.36,678.9,1.302,7.222,4.73,5.29,36.3
2025_Q3,2025,3,72.71697,18.95023,block_1_1,0.2711,-0.154,0.2049,0.4703,9.6,1.88,0.929,4.73,9.11,0.05,31.88,28.32,2.87,618.7,1.237,0.0,0.0,26.11,35.07
2025_Q3,2025,3,73.0439,18.90095,block_3_0,0.3783,-0.1291,0.1641,-0.3888,11.1,1.02,0.901,3.0,14.14,0.05,34.09,30.15,1.96,606.4,1.597,26.348,11.77,14.09,39.65
2025_Q3,2025,3,72.94436,19.09553,block_2_1,0.3935,-0.2128,0.1913,-0.4776,45.8,6.07,0.98,3.0,2.0,0.05,31.62,26.86,2.5,684.0,1.7,16.509,7.76,9.07,36.65
2025_Q3,2025,3,72.88957,19.30017,block_2_3,0.4078,-0.1259,0.1492,-0.4139,159.6,16.12,0.939,3.14,8.12,0.05,30.13,26.38,1.72,629.4,1.436,11.401,7.82,9.15,34.56
2025_Q3,2025,3,73.02192,19.22679,block_3_2,0.4373,-0.1524,0.1803,-0.41,36.9,5.04,0.901,6.81,12.59,0.07,29.83,25.01,1.78,648.4,1.356,25.066,9.92,11.78,35.19
2025_Q3,2025,3,73.0198,19.5423,block_3_4,0.3738,-0.1251,0.2114,-0.4493,13.3,6.03,0.807,11.96,25.12,0.134,30.3,26.08,1.55,618.5,1.235,25.837,25.84,35.44,36.19
2025_Q3,2025,3,72.87736,19.0572,block_2_1,0.2621,0.0592,0.1611,-0.4896,19.4,4.76,0.744,15.75,33.3,0.182,31.94,28.09,2.23,676.0,1.331,9.353,8.75,10.31,40.47
2025_Q3,2025,3,72.84812,19.32437,block_2_3,0.3407,-0.1763,0.1579,-0.3992,41.2,4.74,0.937,3.96,8.13,0.099,32.54,28.5,1.45,602.1,1.745,7.124,5.08,5.73,37.36
2025_Q3,2025,3,73.04604,19.0636,block_3_1,0.2973,-0.1337,0.1191,-0.5178,13.2,2.68,0.903,6.21,12.48,0.077,32.22,27.75,1.25,640.5,1.507,27.084,9.68,11.47,39.27
2025_Q3,2025,3,72.95328,19.51121,block_2_4,0.3202,-0.1514,0.2058,-0.4598,7.7,1.94,0.881,5.21,16.33,0.056,33.98,30.11,1.93,636.3,1.588,18.755,18.75,28.44,40.52
2025_Q3,2025,3,73.10299,18.90701,block_4_0,0.227,-0.1397,0.1279,-0.4067,10.4,3.41,0.911,6.89,11.09,0.066,31.78,27.8,1.62,618.1,1.421,32.571,15.08,18.22,38.79
2025_Q3,2025,3,72.96604,19.10789,block_3_1,0.336,-0.1085,0.1683,-0.3981,44.7,5.33,0.894,3.0,15.12,0.05,30.86,26.43,2.12,605.3,1.504,18.824,8.64,10.17,36.92
2025_Q3,2025,3,73.08523,19.24048,block_4_2,0.4738,-0.1812,0.1586,-0.416,16.0,1.79,0.941,3.39,7.79,0.05,31.81,27.0,1.56,587.9,1.589,31.757,15.33,18.54,36.96
2025_Q3,2025,3,72.78241,19.06278,block_1_1,0.2625,-0.024,0.1543,0.4041,15.6,3.31,0.844,8.96,20.61,0.053,31.78,27.85,3.37,700.4,1.442,0.0,0.0,14.1,37.39
2025_Q3,2025,3,73.00493,19.30505,block_3_3,0.3939,-0.0997,0.2031,-0.4085,39.3,6.7,0.845,12.12,19.25,0.126,30.08,25.66,1.32,618.7,1.38,23.529,11.48,13.73,36.08
2025_Q3,2025,3,73.02428,19.11816,block_3_2,0.2959,-0.1599,0.1882,-0.3342,17.3,1.49,0.87,8.51,16.66,0.088,32.75,29.67,1.3,690.0,1.014,24.972,12.3,14.75,40.0
2025_Q3,2025,3,73.0552,19.35469,block_3_3,0.231,-0.1003,0.1632,-0.3721,10.2,1.02,0.825,6.29,24.51,0.05,29.46,24.66,1.59,609.9,1.108,28.963,17.58,21.35,36.53
2025_Q3,2025,3,72.92322,18.87295,block_2_0,0.3274,-0.1001,0.1935,-0.4518,9.3,3.32,0.893,7.24,13.6,0.05,33.02,29.18,2.41,512.8,1.488,13.588,12.2,14.62,36.93
2025_Q3,2025,3,72.96438,19.20835,block_3_2,0.1393,-0.0105,0.1808,-0.3674,212.5,18.78,0.848,7.94,20.27,0.135,30.91,28.1,1.02,641.5,1.382,18.966,5.18,5.85,37.54
2025_Q3,2025,3,72.67499,19.41461,block_0_3,0.3403,-0.2013,0.1608,0.4784,9.5,5.24,0.933,5.5,8.22,0.05,33.63,30.19,3.17,613.6,1.624,0.0,0.0,18.28,36.22
2025_Q3,2025,3,72.68946,19.0443,block_0_1,0.3986,-0.2759,0.1649,0.4628,14.4,2.99,0.905,7.58,11.75,0.102,32.15,28.76,2.12,642.5,1.525,0.0,0.0,23.19,36.17
2025_Q3,2025,3,72.96406,19.08381,block_3_1,0.3083,-0.1481,0.1378,-0.4746,29.0,8.9,0.889,6.06,14.77,0.077,29.97,25.02,1.96,672.6,1.432,18.54,7.95,9.31,36.54
2025_Q3,2025,3,72.96571,18.9134,block_3_0,0.4039,-0.2498,0.1474,-0.5178,17.8,2.39,0.98,3.0,2.0,0.05,32.31,28.76,2.3,692.4,1.547,18.177,8.2,9.63,37.89
2025_Q3,2025,3,72.72388,19.44379,block_1_4,0.3069,-0.1298,0.1751,0.5336,12.3,2.79,0.894,5.87,14.1,0.05,29.66,26.1,2.52,633.9,1.246,0.0,0.0,17.85,33.61
2025_Q3,2025,3,72.64541,19.28157,block_0_3,0.3678,-0.1685,0.1849,0.4123,10.1,3.19,0.879,5.7,16.4,0.109,31.62,28.09,1.88,617.8,1.664,0.0,0.0,16.36,34.75
2025_Q3,2025,3,72.9876,19.23849,block_3_2,0.3596,-0.0854,0.1581,-0.4315,120.4,13.14,0.83,9.27,22.53,0.091,29.96,24.86,1.26,672.7,1.471,21.499,7.22,8.4,36.33
2025_Q3,2025,3,72.67854,19.43207,block_0_3,0.4121,-0.1696,0.1578,0.3968,14.2,1.36,0.94,3.86,7.78,0.05,31.37,27.52,2.71,635.5,1.488,0.0,0.0,19.43,34.44
2025_Q3,2025,3,72.86568,18.97345,block_2_1,0.3261,-0.0462,0.1759,-0.5022,14.0,6.95,0.846,6.79,21.09,0.068,31.33,26.4,2.66,628.9,1.391,7.863,7.86,10.33,36.82
2025_Q3,2025,3,72.98813,19.16313,block_3_2,0.3652,-0.0453,0.1937,-0.6102,76.7,7.09,0.824,8.67,23.73,0.123,31.42,27.62,2.48,603.3,1.413,21.318,8.78,10.35,37.55
2025_Q3,2025,3,72.82935,19.23105,block_1_2,0.3594,-0.2228,0.1691,-0.3124,56.4,4.66,0.962,3.0,4.67,0.05,31.77,28.52,2.13,657.5,1.359,4.859,4.86,8.25,34.87
2025_Q3,2025,3,72.74257,19.07009,block_1_1,0.4306,-0.1515,0.207,0.4593,5.9,2.43,0.915,5.31,10.97,0.078,32.13,27.13,2.45,626.5,1.292,0.0,0.0,16.94,34.69
2025_Q3,2025,3,73.12322,19.37332,block_4_3,0.2273,-0.1316,0.157,-0.3967,4.6,9.43,0.831,9.61,22.37,0.073,30.66,28.4,0.95,606.4,1.324,36.164,23.0,28.12,38.62
2025_Q3,2025,3,73.09261,19.50672,block_4_4,0.339,-0.1117,0.1652,-0.498,14.3,4.54,0.941,3.0,7.91,0.05,32.19,27.59,1.13,662.0,1.569,33.37,30.23,37.16,37.58
2025_Q3,2025,3,73.05535,19.33945,block_3_3,0.3298,-0.1266,0.1708,-0.4242,15.8,2.06,0.925,4.69,9.74,0.05,31.63,27.73,1.61,686.2,1.614,28.931,16.68,20.22,38.07
2025_Q3,2025,3,73.03195,19.48817,block_3_4,0.3925,-0.2265,0.1484,-0.3631,7.9,1.74,0.98,3.0,2.0,0.05,31.09,26.49,1.19,622.7,1.135,26.943,26.16,32.08,36.46
2025_Q3,2025,3,72.68882,18.86459,block_0_0,0.4321,-0.182,0.1796,0.3615,12.4,4.58,0.943,3.0,7.58,0.05,30.34,26.56,1.81,646.2,1.24,0.0,0.0,32.2,33.45
2025_Q3,2025,3,72.89792,19.42858,block_2_3,0.3669,-0.1291,0.1135,-0.4228,13.8,3.39,0.868,6.58,17.83,0.073,32.4,28.58,1.37,688.4,1.378,12.681,12.68,17.59,39.94
2025_Q3,2025,3,72.75009,19.23348,block_1_2,0.3542,-0.147,0.1906,0.5143,10.3,1.58,0.947,3.0,7.02,0.05,32.3,27.16,3.27,639.3,1.677,0.0,0.0,9.05,35.44
2025_Q3,2025,3,72.89312,19.17282,block_2_2,0.8244,-0.2888,0.1765,-0.6158,202.0,19.37,0.975,4.67,2.0,0.05,30.09,24.4,2.24,624.9,1.431,11.372,2.8,2.88,31.78
2025_Q3,2025,3,72.92225,19.49906,block_2_4,0.3187,-0.1236,0.1262,-0.3438,12.6,5.25,0.888,3.0,16.05,0.05,31.83,28.73,0.73,631.6,1.437,15.459,15.46,25.55,39.45
2025_Q3,2025,3,73.01765,18.99758,block_3_1,0.3932,-0.1571,0.1819,-0.425,10.0,2.41,0.874,5.04,17.42,0.05,31.11,27.21,1.37,621.6,1.55,23.895,5.35,6.06,36.84
2025_Q3,2025,3,72.64763,19.4374,block_0_4,0.2719,-0.1896,0.1709,0.6305,16.0,3.06,0.904,3.82,13.35,0.073,34.94,32.59,2.69,687.1,1.682,0.0,0.0,22.1,39.94
2025_Q3,2025,3,72.93871,19.03063,block_2_1,0.3218,-0.1281,0.1933,-0.4068,16.2,1.64,0.885,6.09,15.3,0.063,32.2,28.61,1.52,656.3,1.7,15.711,3.76,4.07,38.8
2025_Q3,2025,3,72.68527,19.12339,block_0_2,0.459,-0.1773,0.1953,0.4586,15.4,1.76,0.923,6.36,9.35,0.069,32.62,27.98,2.53,638.2,1.54,0.0,0.0,20.66,36.1
2025_Q3,2025,3,72.93212,18.97595,block_2_1,0.4281,-0.1936,0.1453,-0.4273,14.5,1.41,0.937,3.0,8.52,0.076,29.75,26.37,1.31,631.2,1.316,14.847,3.67,3.96,35.21
2025_Q3,2025,3,72.81071,19.36346,block_1_3,0.3304,0.0086,0.1821,-0.4416,13.3,2.53,0.871,5.22,17.91,0.067,34.29,30.95,2.23,625.6,1.75,3.319,3.32,7.13,38.74
2025_Q3,2025,3,72.94783,19.19506,block_2_2,0.3995,-0.1318,0.1921,-0.3945,262.2,23.16,0.861,7.03,18.63,0.101,29.74,26.32,2.71,603.8,1.555,17.186,4.37,4.84,33.05
2025_Q3,2025,3,73.10006,18.99644,block_4_1,0.4127,-0.1451,0.1795,-0.5508,9.9,1.48,0.865,6.31,18.31,0.05,30.38,27.62,1.56,660.0,1.62,32.545,12.27,14.71,35.91
2025_Q3,2025,3,73.07009,19.3736,block_3_3,0.4422,-0.1315,0.1638,-0.3761,13.1,6.3,0.922,3.0,10.83,0.05,32.5,28.68,1.65,572.7,1.759,30.586,19.65,23.94,37.78
2025_Q3,2025,3,72.77499,19.39138,block_1_3,0.2603,0.0146,0.164,0.3808,8.8,1.2,0.813,12.24,24.09,0.147,30.44,25.53,2.93,532.0,1.401,0.0,0.0,10.48,34.22
2025_Q3,2025,3,72.66019,19.05256,block_0_1,0.4121,-0.1673,0.1983,0.3236,10.0,1.41,0.926,5.15,9.4,0.065,30.46,27.56,2.29,597.1,1.426,0.0,0.0,25.49,32.39
2025_Q3,2025,3,72.73319,18.84994,block_1_0,0.3755,-0.1215,0.2001,0.5252,16.1,2.03,0.928,4.91,9.2,0.058,32.46,28.72,2.83,646.2,1.651,0.0,0.0,29.06,35.52
2025_Q3,2025,3,72.98211,18.86983,block_3_0,0.3498,-0.1757,0.1691,-0.3797,12.9,2.66,0.903,10.1,11.11,0.058,31.75,28.75,1.97,653.5,1.629,19.761,12.2,14.63,38.45
2025_Q3,2025,3,72.63497,19.2233,block_0_2,0.3321,-0.2006,0.1779,0.5587,9.9,2.44,0.895,9.11,12.68,0.088,31.93,28.88,2.76,677.0,1.562,0.0,0.0,19.31,35.92
2025_Q3,2025,3,72.91048,19.02346,block_2_1,0.3911,-0.0153,0.156,-0.4688,15.9,1.45,0.866,10.55,16.58,0.096,29.8,24.45,2.47,639.2,1.31,12.725,5.15,5.81,35.87
2025_Q3,2025,3,72.6495,19.31383,block_0_3,0.3074,-0.2399,0.1707,0.5284,14.7,4.12,0.959,3.9,4.87,0.05,32.79,27.88,2.76,660.6,1.705,0.0,0.0,15.88,36.01
2025_Q3,2025,3,72.95944,18.97771,block_3_1,0.8749,-0.2848,0.1902,-0.5009,7.4,1.78,0.98,3.0,2.0,0.05,30.98,26.9,2.19,618.0,1.34,17.721,2.48,2.48,33.21
2025_Q3,2025,3,72.82041,19.18118,block_1_2,0.4276,-0.1023,0.1547,-0.4126,33.0,2.65,0.932,3.61,9.09,0.053,30.87,25.53,2.87,673.4,1.542,3.764,3.76,7.15,34.91
2025_Q3,2025,3,73.08009,18.8726,block_4_0,0.3017,-0.0639,0.2018,-0.4501,14.6,1.89,0.849,4.17,21.59,0.05,32.4,28.05,0.5,641.1,1.522,30.058,15.66,18.95,39.71
2025_Q3,2025,3,72.97103,18.84691,block_3_0,0.3877,-0.124,0.167,-0.4216,12.3,1.02,0.902,3.0,13.9,0.05,31.56,28.77,1.43,607.4,1.505,18.525,14.12,17.03,37.58
2025_Q3,2025,3,72.91369,19.46942,block_2_4,0.2654,-0.0982,0.1607,-0.4197,8.5,7.39,0.91,3.94,12.32,0.05,32.36,27.69,0.63,616.3,1.578,14.466,14.47,22.27,39.54
2025_Q3,2025,3,72.95943,19.3239,block_3_3,0.2918,-0.0438,0.1695,-0.4,90.2,8.75,0.911,3.76,12.19,0.057,30.05,25.81,1.56,603.6,1.568,18.81,10.62,12.65,36.09
2025_Q3,2025,3,72.88512,19.12708,block_2_2,0.6982,-0.2671,0.1541,-0.4917,75.7,6.44,0.98,3.0,2.0,0.05,29.72,25.2,1.8,637.4,1.328,10.387,2.58,2.6,32.23
2025_Q3,2025,3,72.69908,19.12535,block_0_2,0.341,-0.1592,0.1789,0.4556,13.0,1.33,0.931,5.09,8.62,0.058,32.52,28.35,3.0,620.0,1.559,0.0,0.0,19.19,35.83
2025_Q3,2025,3,72.82266,18.96315,block_1_1,0.3294,-0.0979,0.1999,-0.5064,8.9,0.78,0.948,3.0,6.85,0.05,31.04,25.75,1.65,678.9,1.484,3.313,3.31,14.99,35.8
2025_Q3,2025,3,72.96836,19.35887,block_3_3,0.4227,-0.2045,0.1906,-0.3981,30.3,4.01,0.923,3.0,10.73,0.059,32.15,26.47,1.65,662.3,1.633,19.858,13.77,16.59,37.34
2025_Q3,2025,3,72.69883,19.48076,block_0_4,0.3874,-0.2154,0.17,0.5521,5.6,1.8,0.952,3.0,6.17,0.052,29.94,25.61,2.78,620.6,1.478,0.0,0.0,22.7,32.76
2025_Q3,2025,3,72.79844,19.25232,block_1_2,0.2154,-0.106,0.1713,-0.3735,20.9,2.06,0.927,4.46,9.48,0.059,30.12,26.05,1.8,628.8,1.389,1.681,1.68,5.29,35.44
2025_Q3,2025,3,72.86276,18.89375,block_2_0,0.2486,-0.1952,0.175,-0.4027,12.0,1.79,0.963,3.0,4.55,0.05,31.26,27.8,2.49,672.9,1.368,7.305,7.3,15.6,36.16
2025_Q3,2025,3,72.94756,19.03588,block_2_1,0.3635,-0.1551,0.1322,-0.4057,11.1,2.01,0.88,3.71,17.05,0.05,31.4,27.42,2.68,613.4,1.391,16.657,3.85,4.19,37.47
2025_Q3,2025,3,72.72841,19.4273,block_1_3,0.4133,-0.0963,0.15,0.4262,11.9,1.67,0.883,8.93,14.55,0.066,30.48,26.46,3.09,631.9,1.086,0.0,0.0,16.01,33.66
2025_Q3,2025,3,73.14315,19.16113,block_4_2,0.2901,-0.1074,0.156,-0.4947,8.5,2.83,0.88,4.42,16.75,0.05,31.96,28.52,0.5,650.6,1.69,37.588,20.77,25.34,39.55
2025_Q3,2025,3,72.78519,19.38381,block_1_3,0.2985,-0.1469,0.1529,-0.4286,10.3,0.84,0.924,3.92,10.19,0.05,30.55,26.11,2.8,614.3,1.118,0.704,0.7,9.43,33.5
2025_Q3,2025,3,72.72249,18.94018,block_1_0,0.315,-0.222,0.1941,0.4802,9.2,1.57,0.969,3.0,3.54,0.05,31.72,27.12,2.48,623.2,1.551,0.0,0.0,25.81,34.9
2025_Q3,2025,3,72.83153,19.0556,block_2_1,0.3318,-0.0294,0.1351,-0.5397,15.0,3.87,0.858,8.08,18.68,0.103,31.63,28.02,3.7,619.6,1.683,4.536,4.54,11.65,36.13
2025_Q3,2025,3,72.66563,19.11756,block_0_2,0.3106,-0.1623,0.1881,0.5076,13.6,1.98,0.963,3.0,4.55,0.05,30.54,27.18,2.32,649.8,1.429,0.0,0.0,22.79,33.96
2025_Q3,2025,3,73.06094,18.95125,block_3_1,0.3667,-0.0983,0.196,-0.4604,6.1,3.94,0.945,3.06,7.22,0.05,29.9,24.39,1.23,564.3,1.519,28.296,10.02,11.9,34.41
2025_Q3,2025,3,72.98805,19.46291,block_3_4,0.3828,-0.0789,0.1444,-0.443,8.6,0.78,0.871,6.33,17.37,0.098,33.65,30.27,1.3,617.2,1.687,22.253,21.92,26.77,40.31
2025_Q3,2025,3,73.12889,19.09657,block_4_1,0.3782,-0.1495,0.1692,-0.4462,6.7,0.91,0.91,6.2,11.47,0.078,31.05,28.2,1.7,621.1,1.438,35.888,17.08,20.72,38.09
2025_Q3,2025,3,72.86954,19.0385,block_2_1,0.2392,0.0996,0.2126,-0.5267,12.1,2.22,0.807,9.21,26.18,0.098,30.94,27.38,2.09,653.6,1.527,8.473,8.47,10.42,38.1
2025_Q3,2025,3,72.65652,18.83537,block_0_0,0.4318,-0.1619,0.1699,0.4049,13.3,8.09,0.872,6.72,17.11,0.055,32.1,27.16,2.11,626.2,1.374,0.0,0.0,36.73,35.21
2025_Q3,2025,3,72.95762,18.83892,block_3_0,0.4323,-0.2609,0.1762,-0.4128,11.5,4.85,0.98,3.0,2.0,0.05,31.93,27.42,2.16,621.8,1.285,17.093,14.8,17.88,35.9
2025_Q3,2025,3,73.09923,19.11594,block_4_2,0.3203,-0.1468,0.1908,-0.4172,13.4,2.59,0.915,3.0,11.87,0.05,31.65,27.08,0.99,701.2,1.364,32.835,16.08,19.48,38.62
2025_Q3,2025,3,72.82057,19.22742,block_1_2,0.3833,-0.2421,0.1777,-0.3782,40.9,8.53,0.98,3.0,2.0,0.05,34.45,31.03,2.78,641.6,1.57,3.926,3.93,8.34,37.53
2025_Q3,2025,3,72.9353,19.24169,block_2_2,0.3836,-0.1525,0.1744,-0.4654,338.8,27.67,0.973,3.0,2.97,0.082,28.63,24.15,2.45,609.5,1.172,16.018,3.37,3.59,32.06
2025_Q3,2025,3,72.69493,19.47343,block_0_4,0.3845,-0.104,0.1856,0.4251,4.3,1.8,0.892,4.22,15.02,0.059,33.11,28.26,2.44,623.6,1.62,0.0,0.0,22.19,36.66
2025_Q3,2025,3,73.10408,19.26113,block_4_2,0.2636,-0.027,0.1704,-0.4161,4.7,1.13,0.833,7.54,22.77,0.09,28.47,25.2,1.01,652.0,1.179,33.801,17.2,20.88,37.25
2025_Q3,2025,3,72.66584,19.20063,block_0_2,0.3476,-0.1441,0.1901,0.4848,19.0,6.94,0.947,5.44,6.03,0.064,29.91,26.75,3.39,598.1,1.337,0.0,0.0,17.89,32.89
2025_Q3,2025,3,72.67569,19.33639,block_0_3,0.351,-0.1519,0.1781,0.4986,9.5,1.07,0.888,4.88,15.3,0.052,33.89,29.88,2.02,625.3,1.717,0.0,0.0,13.66,37.48
2025_Q3,2025,3,73.04701,19.2625,block_3_2,0.2804,-0.2259,0.1835,-0.3306,21.2,4.37,0.957,3.0,5.45,0.05,27.69,23.49,1.73,633.8,1.347,27.812,12.61,15.14,33.23
2025_Q3,2025,3,73.08264,18.9352,block_4_0,0.3711,-0.2008,0.1499,-0.388,14.1,3.24,0.977,4.07,2.0,0.05,32.77,28.54,1.08,669.8,1.502,30.523,12.3,14.75,39.29
2025_Q3,2025,3,72.75043,19.05503,block_1_1,0.1318,0.0406,0.1529,0.4479,18.5,10.94,0.838,8.9,21.47,0.113,31.86,26.67,2.42,598.7,1.772,0.0,0.0,17.21,37.29
2025_Q3,2025,3,73.08976,18.84533,block_4_0,0.429,-0.2149,0.1397,-0.4371,8.7,0.77,0.93,3.58,9.42,0.05,32.58,28.14,2.2,653.8,1.6,30.987,18.04,21.92,38.55
2025_Q3,2025,3,72.94318,19.05782,block_2_1,0.288,-0.1326,0.1754,-0.3647,19.1,5.84,0.912,3.0,12.39,0.05,30.25,25.49,2.01,645.7,1.541,16.266,5.83,6.66,36.36
2025_Q3,2025,3,72.76712,19.07393,block_1_1,0.3332,-0.1867,0.1791,0.4196,10.6,2.47,0.977,3.0,2.35,0.05,31.86,27.35,2.59,570.4,1.553,0.0,0.0,14.55,33.71
2025_Q3,2025,3,72.87186,18.85348,block_2_0,0.3491,-0.1388,0.1505,-0.4109,7.0,3.07,0.928,3.0,9.86,0.072,29.3,26.35,2.35,651.1,1.396,8.133,8.13,18.71,34.88
2025_Q3,2025,3,73.084,18.95503,block_4_1,0.3968,-0.2072,0.1679,-0.4274,11.5,1.47,0.945,3.73,7.01,0.105,30.98,26.89,1.3,607.1,1.286,30.728,11.65,13.94,36.09
2025_Q3,2025,3,72.74688,19.37707,block_1_3,0.2594,-0.124,0.1594,0.4379,14.8,2.52,0.875,5.3,17.13,0.05,31.4,26.15,3.52,591.1,1.611,0.0,0.0,10.21,34.4
2025_Q3,2025,3,72.92905,19.39968,block_2_3,0.3499,-0.1455,0.1937,-0.4595,21.3,5.96,0.927,3.94,9.72,0.05,31.26,26.97,2.46,670.9,1.512,15.859,14.49,17.49,37.28
2025_Q3,2025,3,73.04601,19.00694,block_3_1,0.308,-0.1355,0.2146,-0.3551,12.4,1.17,0.918,5.44,10.46,0.058,32.97,29.29,2.57,672.0,1.576,26.903,7.75,9.06,39.55
2025_Q3,2025,3,72.87196,19.51432,block_2_4,0.3817,-0.1628,0.1799,-0.4957,15.4,4.77,0.941,3.0,7.88,0.05,30.67,25.67,2.28,664.9,1.137,10.225,10.22,24.96,35.96
2025_Q3,2025,3,72.64798,19.29024,block_0_3,0.4973,-0.1638,0.1955,0.413,11.3,3.32,0.901,5.45,13.09,0.05,30.92,26.78,2.14,632.8,1.542,0.0,0.0,16.0,34.37
2025_Q3,2025,3,73.11398,18.93244,block_4_0,0.2359,-0.1172,0.1749,-0.4557,12.6,1.69,0.92,3.0,11.12,0.05,33.06,28.68,1.93,630.5,1.62,33.805,14.76,17.82,39.61
2025_Q3,2025,3,72.80352,19.08806,block_1_1,0.2914,-0.0797,0.1753,-0.4275,13.0,4.1,0.852,8.7,19.41,0.088,29.9,25.6,3.48,653.6,1.526,1.697,1.7,10.57,34.75
2025_Q3,2025,3,73.01797,19.17201,block_3_2,0.2994,-0.0064,0.1825,-0.4458,37.0,3.45,0.802,8.66,27.16,0.063,30.87,25.75,1.13,602.2,1.312,24.478,10.52,12.53,38.36
2025_Q3,2025,3,72.70527,19.09886,block_0_1,0.4252,-0.1189,0.1793,0.5246,14.3,2.28,0.936,4.1,8.25,0.05,30.75,25.78,2.54,672.7,1.479,0.0,0.0,19.21,33.96
2025_Q3,2025,3,72.73603,19.40774,block_1_3,0.2847,-0.0881,0.1903,0.4144,10.4,1.7,0.912,5.25,11.56,0.05,32.09,26.61,2.43,688.7,1.395,0.0,0.0,13.72,37.52
2025_Q3,2025,3,72.77817,19.39741,block_1_3,0.2162,-0.1562,0.1786,0.5018,15.0,1.49,0.912,3.0,12.38,0.05,32.43,28.45,3.26,648.3,1.577,0.01,0.01,11.05,35.98
2025_Q3,2025,3,72.65094,19.25305,block_0_2,0.3004,-0.0529,0.1579,0.5003,10.6,1.46,0.84,8.1,21.5,0.096,31.98,27.63,1.11,635.2,1.398,0.0,0.0,16.5,37.47
2025_Q3,2025,3,72.64872,19.37163,block_0_3,0.3037,-0.1103,0.2273,0.4325,14.2,5.52,0.838,5.48,22.81,0.083,32.41,27.6,2.4,590.1,1.401,0.0,0.0,17.76,35.31
